Concurso;Data Sorteio;1º número_Sorteio1;2º número_Sorteio1;3º número_Sorteio1;4º número_Sorteio1;5º número_Sorteio1;6º número_Sorteio1;Arrecadação_Total;Ganhadores_Sena_Sorteio1;Cidade;UF;Rateio_Sena_Sorteio1;Acumulado_Sena_Sorteio1;Valor_Acumulado_Sena_Sorteio1;Ganhadores_Quina_Sorteio1;Rateio_Quina_Sorteio1;Ganhadores_Quadra_Sorteio1;Rateio_Quadra_Sorteio1;Ganhadores_Terno_Sorteio1;Rateio_Terno_Sorteio1;1º número_Sorteio2;2º número_Sorteio2;3º número_Sorteio2;4º número_Sorteio2;5º número_Sorteio2;6º número_Sorteio2;Ganhadores_Sena_Sorteio2;Rateio_Sena_Sorteio2;Ganhadores_Quina_Sorteio2;Rateio_Quina_Sorteio2;Ganhadores_Quadra_Sorteio2;Rateio_Quadra_Sorteio2;Ganhadores_Terno_Sorteio2;Rateio_Terno_Sorteio2;Estimativa_Prêmio;Acumulado Especial de Páscoa
871;11/06/2010;14;16;23;49;4;9;2.386.38100;0;;;000;SIM;1.912.67813;53;2.08111;2510;4185;0;0;50;40;9;43;20;44;0;000;26;4.24226;1813;5794;0;0;2.200.00000;000
872;15/06/2010;34;33;36;31;29;18;2.008.48400;0;;;000;SIM;2.222.11917;20;4.64161;1469;6018;0;0;20;31;48;45;40;32;0;000;17;5.46073;1074;8232;0;0;2.500.00000;000
873;18/06/2010;46;5;9;8;2;47;2.485.17500;0;;;000;SIM;2.451.84920;47;2.44394;2554;4283;0;0;40;1;10;38;47;46;1;153.15336;17;6.7567699999999995;1491;7337;0;0;2.700.00000;000
874;22/06/2010;20;19;7;42;4;38;2.385.55300;0;;;000;SIM;2.819.38413;33;3.3412300000000004;2354;4460;0;0;37;5;11;24;7;19;0;000;78;1.4136;3253;3228;0;0;3.000.00000;000
875;25/06/2010;10;40;7;12;8;18;2.455.56500;0;;;000;SIM;3.197.70561;58;1.9568299999999998;2605;4149;0;0;20;9;15;45;11;22;0;000;34;3.3381300000000005;2196;4922;0;0;3.500.00000;000
876;29/06/2010;47;24;2;19;44;15;2.560.17000;0;;;000;SIM;3.592.14325;44;2.68935;2655;4244;0;0;23;37;15;41;40;17;0;000;36;3.2869800000000002;2008;5612;0;0;3.800.00000;000
877;02/07/2010;33;28;41;14;30;18;2.591.12300;0;;;000;SIM;3.991.34973;27;4.435630000000001;1721;6627;0;0;22;49;38;6;7;32;0;000;23;5.20705;1738;6562;0;0;4.200.00000;000
878;06/07/2010;1;36;48;28;30;43;3.001.08800;0;;;000;SIM;4.453.71828;32;4.33471;1812;7290;0;0;10;40;49;47;13;35;0;000;48;2.8898099999999998;2824;4677;0;0;4.700.00000;000
879;09/07/2010;19;13;22;45;49;17;2.860.58000;0;;;000;SIM;4.718.15083;72;1.83634;3748;3359;0;0;1;20;13;37;25;18;1;176.28837;57;2.3195900000000003;2715;4637;0;0;5.000.00000;000
880;13/07/2010;18;42;6;27;19;33;3.401.37600;0;;;000;SIM;5.242.19055;68;2.3119400000000003;3164;4732;0;0;46;22;47;33;7;48;0;000;45;3.4936;3088;4848;0;0;5.500.00000;000
881;16/07/2010;33;49;36;29;23;21;3.766.41100;0;;;000;SIM;5.822.47011;51;3.41341;2961;5599;0;0;34;5;18;28;20;46;0;000;62;2.8078;3332;4975;0;0;6.000.00000;000
882;20/07/2010;14;21;31;12;45;19;3.965.88100;0;;;000;SIM;6.433.48142;56;3.27327;3625;4815;0;0;18;35;12;10;1;24;0;000;52;3.52506;3723;4689;0;0;6.800.00000;000
883;23/07/2010;6;38;1;32;50;12;4.287.57700;0;;;000;SIM;6.829.82584;70;2.8310400000000002;3045;6198;0;0;11;8;9;15;18;38;1;264.22962;66;3.00261;3918;4817;0;0;7.000.00000;000
884;27/07/2010;14;43;27;47;9;23;4.024.31500;0;;;000;SIM;7.449.83989;116;1.6034899999999999;4821;3674;0;0;16;21;37;23;31;43;0;000;48;3.87509;3019;5867;0;0;8.000.00000;000
885;30/07/2010;19;46;1;9;13;11;4.486.26500;0;;;000;SIM;7.864.55107;128;1.6199700000000001;5347;3693;0;0;49;32;10;4;33;25;1;276.47412;91;2.2786299999999997;4627;4268;0;0;8.500.00000;000
886;03/08/2010;8;27;29;11;35;21;4.781.95700;0;;;000;SIM;8.306.59607;58;3.8107300000000004;3903;5393;0;0;34;11;42;49;8;15;1;294.69667;111;1.9912;4704;4474;0;0;8.800.00000;000
887;06/08/2010;40;17;11;24;25;31;5.174.68800;0;;;000;SIM;8.784.94520;47;5.08882;3507;6495;0;0;28;37;3;1;29;2;1;318.89942;97;2.46572;3359;6781;0;0;9.300.00000;000
888;10/08/2010;41;28;7;9;11;40;5.598.21000;0;;;000;SIM;9.647.44451;107;2.4182200000000003;5096;4835;0;0;40;12;39;28;27;13;0;000;71;3.64437;4051;6083;0;0;10.000.00000;000
889;13/08/2010;45;21;25;15;49;22;5.965.60900;0;;;000;SIM;10.198.90653;77;3.58092;4940;5315;0;0;8;50;12;32;39;29;1;367.64135;104;2.6512599999999997;5080;5169;0;0;11.000.00000;000
890;17/08/2010;5;33;19;3;49;18;5.669.55300;0;;;000;SIM;11.072.39743;133;1.97028;7257;3439;0;0;28;45;18;33;27;40;0;000;62;4.22657;4430;5633;0;0;11.700.00000;000
891;20/08/2010;21;15;13;48;6;36;5.995.44000;1;RIO DE JANEIRO;RJ;11.626.61703;NÃO;369.47974;100;2.7711;5931;4449;0;0;18;49;2;30;20;41;0;000;68;4.07515;4206;6274;0;0;400.00000;000
892;24/08/2010;19;8;5;36;42;43;2.179.89400;0;;;000;SIM;705.32941;35;2.87871;2186;4389;0;0;47;36;32;29;48;16;0;000;42;2.39893;1907;5031;0;0;900.00000;000
893;27/08/2010;12;29;14;24;38;22;2.221.08900;0;;;000;SIM;1.047.52587;31;3.31158;1508;6483;0;0;6;19;40;13;7;47;0;000;51;2.0129200000000003;2586;3780;0;0;1.300.00000;000
894;31/08/2010;45;50;6;1;47;37;2.272.01100;0;;;000;SIM;1.397.56773;42;2.5003;1877;5328;0;0;9;23;41;48;43;12;0;000;22;4.7733;1932;5176;0;0;1.600.00000;000
895;03/09/2010;34;23;26;20;29;47;2.502.62700;1;CURVELO;MG;1.628.91103;NÃO;154.22887;31;3.73135;1897;5807;0;0;3;18;43;35;13;17;0;000;51;2.2680700000000003;2977;3700;0;0;300.00000;000
896;08/09/2010;29;4;35;43;28;45;1.295.66300;1;ITATIBA;SP;274.00019;NÃO;79.84755;22;2.72207;977;5837;0;0;9;38;27;47;17;1;0;000;15;3.9923800000000003;993;5743;0;0;200.00000;000
897;10/09/2010;4;26;3;32;10;34;1.811.60900;0;;;000;SIM;358.95666;17;4.92546;1463;5450;0;0;33;12;13;3;32;31;0;000;68;1.23137;1820;4381;0;0;500.00000;000
898;14/09/2010;7;46;37;44;42;43;2.016.80000;0;;;000;SIM;669.67892;25;3.7286699999999997;1809;4907;0;0;15;36;5;18;29;32;0;000;46;2.02645;1976;4492;0;0;800.00000;000
899;17/09/2010;23;9;37;43;39;42;2.170.32500;0;;;000;SIM;1.004.05433;34;2.95037;2045;4671;0;0;12;23;2;8;7;46;0;000;29;3.45905;2104;4540;0;0;1.200.00000;000
900;21/09/2010;17;9;27;38;40;35;2.148.13400;0;;;000;SIM;1.335.01083;44;2.25652;1905;4963;0;0;10;28;21;46;41;29;0;000;26;3.8187300000000004;1524;6204;0;0;1.500.00000;000
901;24/09/2010;5;45;11;40;46;2;2.375.57000;0;;;000;SIM;1.701.00772;27;4.06663;1722;6072;0;0;13;36;24;31;15;25;0;000;28;3.9214;2112;4951;0;0;2.000.00000;000
902;28/09/2010;33;19;6;40;7;3;2.461.04400;0;;;000;SIM;1.928.50708;44;2.58522;2966;3652;0;0;35;47;37;39;23;45;1;151.66625;64;1.7773400000000001;2345;4619;0;0;2.200.00000;000
903;01/10/2010;37;27;8;33;49;3;2.613.58200;0;;;000;SIM;2.170.10708;69;1.75073;3225;3567;0;0;4;20;44;27;15;40;1;161.06667;34;3.55295;2021;5692;0;0;2.400.00000;000
904;05/10/2010;44;36;14;3;47;29;2.596.09500;0;;;000;SIM;2.570.07959;83;1.44569;2750;4155;0;0;24;35;39;29;20;11;0;000;26;4.615069999999999;1480;7721;0;0;3.000.00000;000
905;08/10/2010;26;22;35;15;34;5;3.100.39600;1;OSASCO;SP;2.856.68078;NÃO;191.06746;32;4.47814;2534;5385;0;0;4;5;7;31;44;29;0;000;54;2.65372;2958;4613;0;0;250.00000;000
906;13/10/2010;29;40;18;17;30;15;1.405.72700;0;;;000;SIM;407.64356;14;4.6409199999999995;778;7953;0;0;18;23;48;16;1;12;0;000;30;2.1657599999999997;1308;4730;0;0;700.00000;000
907;15/10/2010;25;5;37;29;13;4;1.947.45100;0;;;000;SIM;707.68144;41;2.1954;2359;3633;0;0;28;24;48;9;25;38;0;000;25;3.60045;1507;5688;0;0;900.00000;000
908;19/10/2010;14;36;37;44;27;45;2.064.76600;0;;;000;SIM;1.025.79368;38;2.51142;1872;4855;0;0;21;29;17;8;1;46;0;000;31;3.0785099999999996;1581;5748;0;0;1.200.00000;000
909;22/10/2010;20;16;33;30;3;49;2.339.90200;0;;;000;SIM;1.386.29530;40;2.70376;1936;5320;0;0;25;43;28;23;33;17;0;000;27;4.00557;2115;4869;0;0;1.600.00000;000
910;26/10/2010;8;50;15;19;30;16;2.332.15900;0;;;000;SIM;1.745.60398;33;3.2664400000000002;1786;5748;0;0;28;43;42;47;35;27;0;000;48;2.24568;2299;4465;0;0;2.000.00000;000
911;29/10/2010;35;47;1;27;6;28;2.636.02800;0;;;000;SIM;2.151.72885;37;3.2929;3997;2903;0;0;14;5;44;10;25;24;0;000;47;2.59229;2419;4796;0;0;2.300.00000;000
912;03/11/2010;40;42;29;28;3;14;1.910.36800;0;;;000;SIM;2.446.05346;21;4.20464;1466;5736;0;0;34;8;39;12;40;50;0;000;20;4.41487;1444;5823;0;0;2.800.00000;000
913;05/11/2010;40;28;33;27;17;32;2.688.88200;0;;;000;SIM;2.860.32137;37;3.3589300000000004;2023;5850;0;0;18;34;33;25;2;49;0;000;56;2.21929;2691;4398;0;0;3.200.00000;000
914;09/11/2010;1;26;41;2;47;45;3.017.67100;0;;;000;SIM;3.139.27544;33;4.22658;2065;6432;0;0;13;3;48;40;30;4;1;185.96938;54;2.58291;2284;5815;0;0;3.500.00000;000
915;12/11/2010;24;35;13;8;19;34;3.137.58100;0;;;000;SIM;3.622.67305;42;3.45284;2828;4883;0;0;42;31;11;47;43;25;0;000;38;3.8163;2617;5277;0;0;4.000.00000;000
916;16/11/2010;39;14;36;38;6;48;2.736.39700;0;;;000;SIM;4.044.26146;34;3.7199;2126;5665;0;0;39;4;2;16;27;28;0;000;47;2.69099;2320;5191;0;0;4.400.00000;000
917;19/11/2010;1;38;26;44;30;39;3.692.43800;0;;;000;SIM;4.385.59112;33;5.17166;2134;7616;0;0;32;5;48;12;28;39;1;227.55311;51;3.34637;3287;4944;0;0;4.700.00000;000
918;23/11/2010;24;42;1;19;26;21;3.589.60600;0;;;000;SIM;4.938.63086;42;3.9502900000000003;2850;5544;0;0;21;42;43;23;37;34;0;000;80;2.0739;3895;4056;0;0;5.300.00000;000
919;26/11/2010;36;45;8;11;28;30;3.867.97000;1;PORTO ALEGRE;RS;5.296.18673;NÃO;238.37058;85;2.10327;3489;4880;0;0;18;7;46;5;31;34;0;000;74;2.4159200000000003;3855;4416;0;0;400.00000;000
920;30/11/2010;22;10;30;40;29;12;1.913.47100;0;;;000;SIM;533.17326;20;4.42204;1416;5948;0;0;43;38;3;4;30;23;0;000;22;4.02003;1515;5559;0;0;700.00000;000
921;03/12/2010;49;11;2;8;32;30;2.258.96000;0;;;000;SIM;881.20439;51;2.04725;1922;5173;0;0;5;21;33;41;43;47;0;000;41;2.54657;1992;4991;0;0;1.100.00000;000
922;07/12/2010;12;44;39;20;34;3;2.297.71500;0;;;000;SIM;1.093.60559;26;4.08464;1637;6178;0;0;42;3;29;12;46;23;1;141.60080;39;2.7231;2373;4262;0;0;1.300.00000;000
923;10/12/2010;47;46;33;30;10;45;2.524.98700;0;;;000;SIM;1.482.62269;31;3.7646800000000002;1896;5862;0;0;31;32;16;15;9;35;0;000;32;3.64704;1771;6275;0;0;1.700.00000;000
924;14/12/2010;44;21;38;4;1;41;2.485.02600;0;;;000;SIM;1.865.48313;28;4.102069999999999;1763;6204;0;0;15;32;12;29;18;33;0;000;33;3.48055;2447;4470;0;0;2.100.00000;000
925;17/12/2010;22;38;39;23;36;48;2.746.32600;0;;;000;SIM;2.288.60126;34;3.7334;2469;4896;0;0;39;43;9;36;49;11;0;000;49;2.59052;2908;4157;0;0;2.600.00000;000
926;21/12/2010;44;1;19;32;35;6;2.606.33200;1;GOIÂNIA;GO;2.529.53107;NÃO;160.61988;29;4.153969999999999;2068;5547;0;0;11;32;12;29;22;46;0;000;21;5.73643;1813;6328;0;0;300.00000;000
927;24/12/2010;48;1;50;9;20;39;1.522.63700;0;;;000;SIM;395.20794;22;3.19893;1202;5576;0;0;17;33;27;37;19;40;0;000;23;3.0598400000000003;1528;4386;0;0;600.00000;000
928;28/12/2010;22;46;16;9;5;4;1.765.20800;1;RECIFE;PE;558.38408;NÃO;108.78410;30;2.7196;1769;4392;0;0;4;45;40;47;19;36;0;000;17;4.7993;1449;5362;0;0;200.00000;000
929;31/12/2010;34;44;35;25;33;6;1.229.30900;0;;;000;SIM;298.18001;12;4.7349;885;6114;0;0;7;43;24;36;30;22;0;000;25;2.27275;1069;5062;0;0;400.00000;000
930;04/01/2011;39;49;9;37;34;11;1.734.25500;0;;;000;SIM;458.49485;38;2.10941;2384;3202;0;0;20;33;45;1;2;13;1;106.87657;33;2.42901;1582;4825;0;0;650.00000;000
931;07/01/2011;2;43;47;3;16;4;2.097.98400;0;;;000;SIM;781.72489;23;4.21605;1894;4876;0;0;40;42;30;18;21;26;0;000;20;4.84845;1260;7329;0;0;1.000.00000;000
932;11/01/2011;26;17;40;2;39;15;2.211.99600;0;;;000;SIM;1.122.52042;29;3.52547;1521;6401;0;0;1;39;9;3;42;29;0;000;39;2.6215;2108;4619;0;0;1.400.00000;000
933;14/01/2011;49;32;26;19;13;11;2.325.20600;0;;;000;SIM;1.337.46289;69;1.55755;2535;4037;0;0;32;12;18;1;38;6;2;71.64749;84;1.27942;1938;5281;0;0;1.600.00000;000
934;18/01/2011;45;35;23;3;6;50;2.399.09800;0;;;000;SIM;1.707.08466;49;2.2629900000000003;2316;4559;0;0;2;24;36;40;5;32;0;000;41;2.70455;2036;5186;0;0;1.950.00000;000
935;21/01/2011;1;48;28;47;25;36;2.527.91300;0;;;000;SIM;2.096.55257;36;3.2455700000000003;2119;5251;0;0;19;32;7;22;17;1;0;000;33;3.5406199999999997;2276;4889;0;0;2.400.00000;000
936;25/01/2011;49;50;16;43;25;23;2.473.77600;0;;;000;SIM;2.477.67975;29;3.9427;2285;4765;0;0;46;47;10;41;16;14;0;000;49;2.33343;2053;5304;0;0;2.700.00000;000
937;28/01/2011;33;35;18;9;41;15;2.795.02400;0;;;000;SIM;2.908.30064;38;3.39964;2674;4601;0;0;43;36;21;41;40;24;0;000;36;3.58851;1918;6414;0;0;3.200.00000;000
938;01/02/2011;20;47;13;31;10;37;2.898.43500;0;;;000;SIM;3.354.85376;51;2.62678;2542;5019;0;0;39;7;27;14;3;41;0;000;87;1.5398399999999999;3048;4185;0;0;3.600.00000;000
939;04/02/2011;47;12;6;34;23;15;3.270.02800;1;BELO HORIZONTE;MG;3.657.13576;NÃO;000;99;1.52668;3517;4092;0;0;45;42;27;19;8;50;1;201.52134;61;2.47772;3190;4512;0;0;150.00000;000
940;08/02/2011;41;40;10;9;17;14;1.845.66500;0;;;000;SIM;284.35602;30;2.8435599999999996;1656;4906;0;0;17;4;37;8;24;26;0;000;25;3.41227;1919;4233;0;0;500.00000;000
941;11/02/2011;13;11;22;4;29;31;2.023.76400;0;;;000;SIM;596.15121;48;1.94872;1884;4728;0;0;25;13;26;10;45;50;0;000;99;1.34976;2583;3448;0;0;800.00000;000
942;15/02/2011;2;15;47;20;39;29;2.109.55600;1;DUERÉ;TO;791.15895;NÃO;130.00517;42;2.32152;1794;5176;0;0;8;22;2;37;46;4;0;000;37;2.63524;1959;4740;0;0;250.00000;000
943;18/02/2011;7;32;23;41;25;43;1.830.85200;0;;;000;SIM;412.07899;38;2.2269;1802;4472;0;0;46;18;19;17;15;48;0;000;22;3.84646;1582;5094;0;0;600.00000;000
944;22/02/2011;6;20;45;30;9;25;1.918.78400;1;CARAZINHO;RS;589.45173;NÃO;118.24850;21;4.22316;1403;6020;0;0;21;43;47;42;18;7;0;000;28;3.16737;1651;5115;0;0;300.00000;000
945;25/02/2011;1;17;25;20;26;41;1.830.87400;1;NITEROI;RJ;287.49482;NÃO;112.83088;21;4.029669999999999;1406;5732;0;0;23;38;39;40;2;11;0;000;29;2.91804;1516;5316;0;0;260.00000;000
946;01/03/2011;26;12;18;46;31;32;1.801.38800;0;;;000;SIM;390.36527;16;5.20377;1380;5746;0;0;17;27;46;36;34;48;0;000;25;3.3304199999999997;1611;4922;0;0;600.00000;000
947;04/03/2011;7;23;20;9;46;15;2.169.77500;0;;;000;SIM;724.65594;60;1.67146;2317;4122;0;0;19;35;46;25;32;2;0;000;19;5.2782800000000005;1716;5565;0;0;900.00000;000
948;09/03/2011;10;6;11;26;31;28;983.25400;0;;;000;SIM;815.54811;10;4.54461;805;5376;0;0;5;39;46;34;15;21;1;60.59478;29;1.56711;801;5403;0;0;1.000.00000;000
949;11/03/2011;17;24;28;8;36;14;1.929.05800;0;;;000;SIM;993.87058;26;3.4292800000000003;1973;4303;0;0;14;22;35;29;24;16;1;118.88166;53;1.68229;1722;4931;0;0;1.200.00000;000
950;15/03/2011;19;47;12;39;7;2;2.078.84400;0;;;000;SIM;1.314.15178;31;3.0995;2128;4300;0;0;16;45;28;30;3;15;0;000;38;2.52854;1990;4598;0;0;1.500.00000;000
951;18/03/2011;2;21;15;45;16;14;2.275.39900;0;;;000;SIM;1.664.71562;30;3.50564;1795;5580;0;0;15;37;36;42;25;45;0;000;31;3.39255;1746;5736;0;0;1.900.00000;000
952;22/03/2011;33;22;36;39;23;49;2.374.93000;0;;;000;SIM;2.030.61389;54;2.03277;2116;4940;0;0;35;50;13;11;3;36;0;000;36;3.0491599999999996;2371;4409;0;0;2.300.00000;000
953;25/03/2011;32;40;34;45;30;3;2.507.66500;0;;;000;SIM;2.416.96225;25;4.63618;1599;6903;0;0;50;41;38;44;25;16;0;000;30;3.86349;2096;5266;0;0;2.700.00000;000
954;29/03/2011;42;49;47;19;23;16;2.654.29200;1;Teresina;PI;2.662.32550;NÃO;000;69;1.778;2884;4051;0;0;22;32;34;44;26;46;1;163.57550;22;5.57644;1826;6398;0;0;200.00000;000
955;01/04/2011;48;49;40;17;5;29;1.865.23000;0;;;000;SIM;287.37034;11;7.83737;1490;5510;0;0;31;41;11;9;40;14;0;000;28;3.07897;1687;4866;0;0;500.00000;000
956;05/04/2011;42;34;27;35;32;25;1.950.45600;0;;;000;SIM;587.87118;13;6.934639999999999;1522;5641;0;0;34;19;39;49;41;17;0;000;27;3.3389;1953;4396;0;0;800.00000;000
957;08/04/2011;10;50;41;8;31;49;2.102.35500;0;;;000;SIM;911.77466;40;2.42928;1975;4685;0;0;11;26;22;25;6;46;0;000;20;4.85855;1799;5144;0;0;1.100.00000;000
958;12/04/2011;8;17;40;32;2;31;2.214.31800;0;;;000;SIM;1.252.92793;24;4.264419999999999;1510;6455;0;0;21;12;9;30;16;2;0;000;40;2.55865;1870;5212;0;0;1.500.00000;000
959;15/04/2011;4;47;9;46;20;21;2.248.04800;0;;;000;SIM;1.460.73790;29;3.58293;1822;5431;0;0;18;15;1;2;12;44;1;138.53999;33;3.1486400000000003;1942;5095;0;0;1.700.00000;000
960;19/04/2011;19;11;2;36;41;10;2.229.24500;0;;;000;SIM;1.804.19092;36;2.86211;2117;4635;0;0;36;23;50;3;14;22;0;000;24;4.293159999999999;1821;5388;0;0;1.950.00000;000
961;23/04/2011;47;16;23;36;32;35;1.222.79600;0;;;000;SIM;1.992.58339;19;2.9746200000000003;1292;4166;0;0;42;49;13;24;48;46;0;000;31;1.82315;1473;3654;0;0;2.200.00000;000
962;26/04/2011;2;40;24;6;13;50;2.443.93300;0;;;000;SIM;2.369.11275;38;2.9726;2366;4546;0;0;2;35;12;44;31;24;0;000;26;4.34457;1710;6291;0;0;2.600.00000;000
963;29/04/2011;39;5;11;13;10;37;2.966.97800;1;SERRA;ES;2.643.38074;NÃO;182.84533;81;1.69301;3359;3888;0;0;30;31;40;12;7;48;0;000;22;6.23336;2012;6491;0;0;300.00000;000
964;03/05/2011;12;2;47;37;14;34;1.966.27800;0;;;000;SIM;485.78383;34;2.67299;1631;5306;0;0;27;12;34;49;3;18;0;000;82;1.1083100000000001;2476;3495;0;0;700.00000;000
965;06/05/2011;9;4;35;29;28;5;2.130.29700;0;;;000;SIM;813.99223;39;2.52468;2089;4488;0;0;6;29;47;37;10;14;0;000;32;3.07695;1940;4833;0;0;1.000.00000;000
966;10/05/2011;43;19;48;21;3;47;2.269.87100;0;;;000;SIM;1.163.70439;40;2.62284;2307;4331;0;0;13;30;10;15;12;38;0;000;26;4.03514;1886;5297;0;0;1.400.00000;000
967;13/05/2011;9;48;22;27;28;33;2.659.29100;0;;;000;SIM;1.573.41331;44;2.79347;2254;5193;0;0;16;35;48;49;13;6;0;000;34;3.6150800000000003;2586;4526;0;0;1.800.00000;000
968;17/05/2011;43;19;23;13;14;46;2.594.60700;0;;;000;SIM;1.973.15656;38;3.15587;2170;5263;0;0;45;32;17;47;6;26;0;000;32;3.74759;2382;4794;0;0;2.300.00000;000
969;20/05/2011;21;36;28;8;19;26;2.863.51400;0;;;000;SIM;2.414.32950;42;3.15124;2104;5990;0;0;8;30;16;34;35;21;0;000;54;2.45096;2118;5951;0;0;2.700.00000;000
970;24/05/2011;14;34;30;22;13;9;2.920.98600;0;;;000;SIM;2.864.35698;32;4.21901;2241;5737;0;0;42;18;36;26;33;5;0;000;49;2.75527;2811;4574;0;0;3.200.00000;000
971;27/05/2011;45;5;37;19;48;47;3.121.66800;0;;;000;SIM;3.345.30292;46;3.1366099999999997;3204;4288;0;0;3;16;38;42;45;5;0;000;47;3.06987;2996;4586;0;0;3.600.00000;000
972;31/05/2011;45;4;19;47;34;11;3.321.38800;1;BARUERI;SP;3.652.33264;NÃO;204.68649;88;1.74449;3796;3851;0;0;17;49;27;26;8;3;0;000;55;2.7911799999999998;3398;4302;0;0;400.00000;000
973;03/06/2011;33;45;47;4;28;9;2.131.01800;0;;;000;SIM;533.00598;65;1.51532;2891;3244;0;0;50;43;20;19;42;46;0;000;34;2.8969400000000003;1455;6447;0;0;700.00000;000
974;07/06/2011;2;23;37;21;3;48;2.131.11500;0;;;000;SIM;730.00665;21;4.6904900000000005;1782;5264;0;0;46;24;49;17;40;8;1;131.33378;50;1.9700099999999998;1832;5120;0;0;1.000.00000;000
975;10/06/2011;49;13;23;40;24;1;2.368.43800;0;;;000;SIM;1.094.90472;27;4.05443;1719;6064;0;0;12;40;46;37;25;34;0;000;33;3.3172599999999997;1801;5788;0;0;1.300.00000;000
976;14/06/2011;5;16;10;47;4;30;2.377.69800;0;;;000;SIM;1.461.22946;40;2.74743;2160;4845;0;0;50;32;21;2;45;24;0;000;31;3.5450800000000005;1783;5870;0;0;1.700.00000;000
977;17/06/2011;10;7;18;29;47;3;2.486.65100;0;;;000;SIM;1.844.34025;33;3.4828300000000003;2754;3974;0;0;15;35;6;3;23;18;0;000;67;1.7154200000000002;3178;3444;0;0;2.100.00000;000
978;21/06/2011;11;2;16;37;22;32;2.686.43100;0;;;000;SIM;2.258.23055;28;4.43454;1924;6146;0;0;15;10;18;28;30;14;0;000;44;2.82198;1981;5969;0;0;2.500.00000;000
979;24/06/2011;8;30;35;39;15;14;1.938.45200;0;;;000;SIM;2.556.88198;25;3.58382;1381;6178;0;0;21;15;7;38;43;39;0;000;33;2.71502;1640;5202;0;0;2.800.00000;000
980;28/06/2011;44;17;28;1;12;4;2.811.44100;1;PORTO SEGURO;BA;2.816.77210;NÃO;173.26009;57;2.2797400000000003;2592;4774;0;0;42;11;2;39;37;8;0;000;45;2.88767;2633;4700;0;0;300.00000;000
981;01/07/2011;19;44;10;15;47;12;2.085.96300;0;;;000;SIM;366.08689;37;2.60577;2399;3827;0;0;19;26;4;21;24;35;1;128.55120;26;3.70821;1627;5643;0;0;500.00000;000
982;05/07/2011;25;10;33;5;23;38;2.067.04900;1;Curitiba;PR;557.16528;NÃO;000;41;2.33023;2145;4241;0;0;48;16;34;21;39;49;1;127.38560;22;4.34269;1454;6257;0;0;150.00000;000
983;08/07/2011;48;11;12;50;36;7;1.929.75500;0;;;000;SIM;297.31151;37;2.4106400000000003;1987;4275;0;0;37;33;24;26;36;43;0;000;13;6.86103;1277;6652;0;0;500.00000;000
984;12/07/2011;14;22;11;50;1;41;2.001.15400;0;;;000;SIM;605.62324;29;3.1894400000000003;1850;4761;0;0;16;14;21;5;18;26;0;000;40;2.3123400000000003;1723;5112;0;0;800.00000;000
985;15/07/2011;27;10;18;8;36;24;2.208.33500;0;;;000;SIM;945.85473;28;3.64534;2040;4765;0;0;14;19;4;48;30;42;0;000;47;2.1716900000000003;2158;4504;0;0;1.200.00000;000
986;19/07/2011;41;16;12;7;34;4;2.275.45600;0;;;000;SIM;1.296.42734;40;2.6293;2223;4505;0;0;21;39;36;47;33;12;0;000;38;2.76768;2340;4280;0;0;1.500.00000;000
987;22/07/2011;23;22;4;38;26;49;2.498.25800;0;;;000;SIM;1.681.32639;52;2.22057;2265;4855;0;0;31;48;15;41;4;24;0;000;29;3.9817199999999997;1815;6059;0;0;2.000.00000;000
988;26/07/2011;23;6;31;29;12;32;2.430.52800;0;;;000;SIM;2.055.79048;17;6.60819;2013;5314;0;0;46;34;33;26;10;17;0;000;24;4.6808;1959;5461;0;0;2.400.00000;000
989;29/07/2011;33;47;49;35;5;29;2.756.25100;0;;;000;SIM;2.480.43773;84;1.5166;3319;3655;0;0;44;41;45;37;23;15;0;000;47;2.7105200000000003;2705;4485;0;0;2.800.00000;000
990;02/08/2011;33;12;50;49;7;36;2.933.82900;0;;;000;SIM;2.932.44388;58;2.33796;3911;3302;0;0;29;48;22;43;4;5;0;000;62;2.18713;2975;4340;0;0;3.200.00000;000
991;05/08/2011;6;34;43;3;47;24;3.144.22400;1;AMERICANA;SP;3.223.09653;NÃO;193.76844;61;2.3824;3454;4007;0;0;33;32;41;19;3;13;0;000;59;2.46316;3009;4599;0;0;400.00000;000
992;09/08/2011;22;14;25;39;11;36;1.886.76300;0;;;000;SIM;484.45630;24;3.6336;1622;5120;0;0;14;18;26;15;46;28;0;000;33;2.64262;1761;4716;0;0;700.00000;000
993;12/08/2011;49;16;26;38;2;3;2.090.95500;0;;;000;SIM;806.60340;27;3.5794099999999998;1830;5029;0;0;30;20;33;50;4;45;0;000;19;5.086530000000001;1833;5021;0;0;1.000.00000;000
994;16/08/2011;1;39;44;28;4;20;2.112.79600;0;;;000;SIM;1.001.91066;17;5.744330000000001;1535;6058;0;0;15;49;18;43;2;35;1;130.20483;58;1.6836900000000001;2111;4405;0;0;1.200.00000;000
995;19/08/2011;5;43;3;21;50;46;2.300.32200;1;SÃO PAULO;SP;1.214.55285;NÃO;141.76146;44;2.4163900000000003;2083;4861;0;0;47;2;16;22;24;39;0;000;42;2.53146;2228;4544;0;0;360.00000;000
